,modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
8864,text,All,14,4,unique_contacts,5,SVC,down,0.521182056521464,0.08045012618733698,0.5003061224489797,0.05274262930977159,0.5850966906085723,0.05613812614778661,0.4785964912280698,0.10880908056319513,0.5304878048780486,0.10534225233651127,0.5045421480530596,0.04981602948380126
8865,call,All,14,24,unique_contacts,15,LR,down,0.5211773309469663,0.07318191741865508,0.5177142857142859,0.05326371461103845,0.5818196941010804,0.06151065225942817,0.4787179487179487,0.0953883889158968,0.5667741935483867,0.10058271032001843,0.5227460711331682,0.05297503591249656
8866,text,All,14,12,combined,14,KNN,down,0.5211748897971615,0.051091534165904035,0.4734693877551021,0.04616108917876362,0.5523570928561213,0.04374181969708059,0.4952631578947367,0.06322357621978036,0.4431707317073173,0.06916479364719355,0.4692169448010269,0.04620531187197079
8867,call,In,14,24,average_length,3,LR,down,0.521164053639497,0.07695708700829933,0.5054098360655737,0.0594990018701966,0.5874703857536114,0.06916694809626835,0.4785714285714285,0.10777829844714387,0.5415384615384614,0.13663213460530338,0.5100549450549451,0.061755742230071874
8868,call,All,14,6,unique_contacts,3,LR,up,0.5211626763634654,0.07256093217987811,0.5317142857142856,0.05078562346381231,0.6061400576742504,0.0625729572032062,0.4653846153846149,0.09386687158002203,0.6151612903225806,0.10617478346845204,0.5402729528535981,0.05121492533923211
8869,text,All,14,6,combined,2,RFC,down,0.5211606337346053,0.05364768076928266,0.4875510204081632,0.04898173911324204,0.5712451637393271,0.05013428964503778,0.4824561403508771,0.06660694789272596,0.4946341463414634,0.09179041487907012,0.4885451433461702,0.05121863294054885
8870,call,All,14,6,unique_contacts,15,SVC,down,0.5211593053080201,0.08545610553237275,0.5345714285714288,0.05040262547437754,0.6094170294523615,0.060448966039535125,0.4682051282051281,0.11660097310537447,0.6180645161290321,0.12136905301655306,0.5431348221670804,0.04952075149169336
8871,text,In,14,4,combined,12,RFC,down,0.5211458031194711,0.05272859461059425,0.4958333333333333,0.04553776752987501,0.5713365219524729,0.04672100664878167,0.4819999999999999,0.0669662689373558,0.5143902439024393,0.08049079107841076,0.4981951219512197,0.04634880902162074
8872,call,All,14,12,average_length,10,RFC,down,0.5211452464922087,0.059993707211978026,0.5088571428571429,0.04808344975757843,0.5702561907831059,0.05039931591544049,0.4846153846153843,0.07972118848793856,0.5393548387096774,0.09055502371994564,0.5119851116625308,0.048508855794401284
8873,text,All,14,4,counts,13,SVC,down,0.521118402021479,0.0752731312276293,0.4979591836734693,0.05107191792718015,0.5826007135565018,0.05311364341063359,0.479298245614035,0.10286959077338198,0.5239024390243902,0.10614377994967343,0.5016003423192129,0.049376089285281866
8874,text,All,14,24,average_length,12,LR,down,0.5210940291825801,0.06286952660274939,0.5007142857142857,0.04850000118186376,0.5881143338528704,0.05121490089844242,0.4724561403508771,0.08100302808934882,0.5400000000000003,0.08838466160331443,0.5062280701754384,0.04821537322222477
8875,call,Out,14,4,combined,13,SVC,down,0.5210864187602947,0.07578456209011124,0.5313636363636367,0.05311244676507355,0.5918501097093151,0.06931643152440489,0.4772222222222224,0.10433758891409432,0.5963333333333335,0.1259660759918544,0.5367777777777778,0.05441752466712006
8876,text,All,14,24,average_length,10,SVC,up,0.5210694274752624,0.0620632181374392,0.5001020408163263,0.0421971892327564,0.5874983136673195,0.04755980467809813,0.4743859649122806,0.08637711428859438,0.5358536585365854,0.09465079363790947,0.505119811724433,0.04159505182748908
8877,call,Out,14,12,average_length,12,KNN,down,0.5210575123937983,0.06670256920128555,0.4995454545454545,0.056792107066633325,0.5440998005737411,0.05674804286459682,0.5038888888888889,0.08458837931095012,0.4943333333333333,0.0893994177400272,0.4991111111111108,0.05681084626546396
8878,call,In,14,24,average_length,11,LR,down,0.5210493139180531,0.07675215157054463,0.5070491803278689,0.06152666627336654,0.5871637756747767,0.06759849141885811,0.4742857142857138,0.0954110982784825,0.5511538461538462,0.10487703807115137,0.5127197802197802,0.061555474661314724
8879,text,All,14,12,combined,6,RFC,down,0.5210242518351439,0.057455169814483835,0.4894897959183674,0.0487638474950371,0.5723661585717972,0.04833438332167602,0.4812280701754384,0.07279596772474042,0.5009756097560978,0.07847414269638693,0.4911018399657678,0.048561164699634084
8880,call,All,14,4,unique_contacts,7,KNN,down,0.5210199034373945,0.06498525943675887,0.5014285714285712,0.05603176647085624,0.5599659503073695,0.05805771882139658,0.49102564102564095,0.08029185567545279,0.5145161290322582,0.08859481885599302,0.5027708850289495,0.056282337953135725
8881,text,In,14,6,combined,4,LR,down,0.5209993829658873,0.06255126605934014,0.5156249999999999,0.04762022192214881,0.5998654452482903,0.05376430335383603,0.4647272727272729,0.07788505832770756,0.5839024390243904,0.08311501335312899,0.5243148558758317,0.0473152364618495
8882,call,All,14,6,average_length,11,RFC,down,0.5209891156582122,0.06967498664030153,0.507,0.05654430384449258,0.5673513818939177,0.05993969519534309,0.4874358974358975,0.09136580962386306,0.5316129032258062,0.09997739893220513,0.5095244003308518,0.05668860365620959
8883,call,In,14,4,counts,3,RFC,down,0.5209809613363848,0.07851782183048872,0.502622950819672,0.05598069046724498,0.5793094997302954,0.06398866540400057,0.4799999999999999,0.09864052203377396,0.5330769230769231,0.10256701627562896,0.5065384615384613,0.0551166429407046
8884,text,In,14,12,combined,9,LR,down,0.5209807705697272,0.054078886624351806,0.4980208333333334,0.044826888899792534,0.5745750387082491,0.04693571420693804,0.4803636363636366,0.07190443612103704,0.5217073170731706,0.08665967753788664,0.5010354767184032,0.04571273752304838
8885,text,All,14,12,combined,5,LR,down,0.520974425593366,0.05837192258787063,0.5092857142857143,0.04552085202024921,0.6024168498893919,0.050033038403062925,0.4633333333333334,0.07389129823494422,0.5731707317073172,0.08895931568494016,0.5182520325203253,0.04638502898535131
8886,call,In,14,12,combined,1,KNN,down,0.5209719063384799,0.07843165902348798,0.4947540983606557,0.0706120425406934,0.5703715247208561,0.07215425525695589,0.4842857142857142,0.09299301858120512,0.5088461538461541,0.11161345709061092,0.49656593406593397,0.0717600076666863
8887,text,All,14,12,average_length,12,SVC,down,0.5209681249243515,0.06479538279250655,0.5005102040816327,0.04176829955946722,0.5893186001224017,0.04833272897016392,0.4754385964912281,0.09394858497871986,0.5353658536585366,0.11567360653800315,0.5054022250748824,0.0432462213007942
8888,call,All,14,12,average_length,1,KNN,up,0.5209651841941474,0.06545981954695118,0.4915714285714287,0.05895730420245536,0.5490302719247456,0.06134825398023745,0.501025641025641,0.08650653626584613,0.4796774193548388,0.11171275741671814,0.4903515301902398,0.060656020360146175
8889,call,All,14,6,combined,8,KNN,down,0.5209534968376517,0.0644743657038654,0.4924285714285713,0.05910955416799716,0.5490152565360494,0.058169500272243276,0.4992307692307689,0.08054620317969809,0.4838709677419354,0.09272511074667196,0.4915508684863522,0.0596870008946574
8890,call,All,14,12,combined,5,KNN,up,0.5209459102576618,0.05901279800417721,0.5038571428571429,0.049978556523191324,0.5642577951428889,0.0543417619949952,0.4884615384615384,0.07742862450429938,0.523225806451613,0.09721632465711673,0.5058436724565758,0.05127176351312522
8891,call,In,14,12,average_length,6,LR,up,0.5209365536751794,0.07539139876782355,0.4790163934426228,0.05823198603172555,0.5484178760940935,0.05533107088848035,0.5022857142857143,0.1033896748270998,0.44769230769230745,0.09863087613952196,0.47498901098901103,0.05627389012328765
8892,text,In,14,12,combined,10,SVC,up,0.5209219192516392,0.06549816562772456,0.4731249999999999,0.04946446153093606,0.5427028331429207,0.04770992761711691,0.5078181818181818,0.09721920379796772,0.4265853658536583,0.1116084686980504,0.4672017738359199,0.04985720375382478
8893,call,All,14,6,average_length,13,LR,down,0.5209164612225518,0.06774176625524407,0.4941428571428569,0.0543735523884576,0.5496557498238028,0.054631961583839365,0.4997435897435894,0.0914384669205915,0.4870967741935484,0.08559277323936554,0.4934201819685691,0.053215497896112664
8894,text,In,14,6,counts,13,KNN,down,0.5209154957513239,0.05391792322856274,0.4835416666666668,0.045710253321307404,0.5551502966054549,0.045672946077583626,0.4936363636363638,0.07045935882133032,0.4699999999999999,0.07578122321244411,0.4818181818181821,0.04556840316873247
8895,call,Out,14,6,counts,1,RFC,down,0.5209116967899609,0.06568055112548155,0.5016666666666668,0.05494256526012562,0.5467861265750182,0.0562098674394288,0.5016666666666666,0.08512111483086109,0.5016666666666666,0.08804842561071291,0.5016666666666666,0.0548140754340888
8896,call,In,14,4,average_length,9,LR,down,0.5208654730257813,0.08304952401231078,0.4968852459016394,0.062204158814275975,0.5705635989336971,0.06377059578127456,0.4862857142857142,0.10828244368687794,0.5111538461538462,0.10376554470193014,0.4987197802197802,0.06027414851660329
8897,text,In,14,24,average_length,2,SVC,up,0.5208584107584721,0.08377223016246167,0.4956249999999999,0.05053853845579664,0.5695791909285929,0.056693375180491036,0.4936363636363638,0.12658544590427528,0.4982926829268293,0.1384179578781592,0.4959645232815964,0.049608418849184925
8898,text,In,14,12,counts,10,LR,down,0.5208553977910425,0.05705586617590931,0.4899999999999999,0.045751955610659714,0.5630833397825346,0.04550087215632208,0.4883636363636365,0.07600598392090993,0.4921951219512195,0.0827207851404062,0.490279379157428,0.04561822046527583
8899,text,In,14,4,counts,15,KNN,down,0.5208368660921792,0.0543460754461782,0.4808333333333336,0.05013659792186195,0.5522036910691213,0.04983472899691335,0.4950909090909093,0.06597968101648652,0.4617073170731707,0.07769188850772188,0.4783991130820402,0.05080143343642364
8900,call,Out,14,6,combined,2,LR,up,0.5208283940555586,0.07071562169020633,0.5253030303030306,0.053754726652681634,0.5795107786591793,0.06269413474762045,0.4802777777777776,0.09753596962017064,0.5793333333333335,0.10559860897631597,0.5298055555555556,0.05387592118378968
8901,call,Out,14,4,combined,2,RFC,down,0.5208262640468122,0.08023997551496588,0.5110606060606062,0.06434931563896829,0.5582701248138133,0.07162428296902477,0.4944444444444445,0.10034856323788707,0.531,0.1069162694093934,0.5127222222222224,0.06440609466931245
8902,call,All,14,4,unique_contacts,9,KNN,down,0.52082419003437,0.05938825028435296,0.5024285714285713,0.05244211305433634,0.5624393687816539,0.056262019367363816,0.4889743589743589,0.07444466300346961,0.5193548387096774,0.09524147369351717,0.5041645988420183,0.053797757243599136
8903,text,All,14,24,average_length,9,LR,up,0.5208238362445915,0.05722227242825071,0.49826530612244896,0.04491517351445337,0.5853196014046943,0.04739326744641285,0.4733333333333332,0.07409654844337794,0.5329268292682929,0.0873833328984796,0.5031300813008129,0.0455283392569724
8904,text,In,14,4,unique_contacts,4,LR,down,0.5208231402444818,0.05466381311178958,0.5133333333333334,0.04035933053418042,0.5973232084564146,0.044219749463203104,0.4663636363636365,0.07370214386650098,0.5763414634146344,0.08460790463854782,0.521352549889135,0.040695246872253635
8905,call,Out,14,6,combined,14,LR,down,0.5208222772982407,0.07045563168372304,0.5043939393939393,0.05980861190318922,0.5516430473761788,0.06420755875047245,0.5000000000000001,0.09467358484176763,0.5096666666666667,0.11093875520938297,0.5048333333333332,0.06059317811082592
8906,call,Out,14,6,combined,5,SVC,down,0.5208213637107635,0.09202624519225164,0.5287878787878791,0.06001007852081632,0.5854510418913486,0.07515696783257872,0.4836111111111112,0.12150430669611655,0.583,0.13504748302414235,0.5333055555555556,0.0604397555762882
8907,call,All,14,12,unique_contacts,9,RFC,down,0.5208177168280915,0.061878835205555184,0.5098571428571431,0.05195398595256685,0.5722948467658303,0.05717974219530756,0.4828205128205126,0.08157845830961177,0.5438709677419352,0.0954090748234506,0.5133457402812241,0.05265354231451611
8908,text,In,14,4,average_length,12,SVC,up,0.5207983333906764,0.062125812407225076,0.4799999999999999,0.04423581874378117,0.5501321634089473,0.041764808438346575,0.5005454545454543,0.09243729303154788,0.4524390243902441,0.09746083799046423,0.4764922394678493,0.043293923328390674
8909,text,All,14,4,average_length,7,LR,up,0.5207923471540838,0.05628364664385889,0.4896938775510204,0.043955145610506535,0.5734209704651654,0.04709690191477983,0.4814035087719299,0.07511086905337269,0.5012195121951218,0.09035835680283892,0.491311510483526,0.044805331160350216
8910,call,Out,14,24,counts,9,RFC,down,0.5207880320998325,0.07373275997792339,0.5122727272727272,0.05931807871265414,0.5610464952571812,0.06730150004336598,0.4925000000000002,0.09523624971489623,0.536,0.10398135030918387,0.5142500000000002,0.059539602816353385
8911,call,In,14,12,counts,13,KNN,down,0.5207871780668357,0.06479548918362395,0.4824590163934427,0.05385696341425932,0.5543207842269766,0.0518918727545551,0.4957142857142856,0.08599041621056362,0.4646153846153844,0.09589008111606806,0.4801648351648353,0.05400299624221597
8912,call,In,14,4,counts,2,RFC,down,0.5207620512964187,0.07981460539275526,0.5039344262295082,0.06259243488349372,0.5827462748770852,0.06959921956286695,0.478,0.1017557676004192,0.5388461538461538,0.10663469464356956,0.5084230769230772,0.06196729374489718
8913,text,In,14,6,unique_contacts,8,SVC,down,0.5207599379023509,0.06161292508481549,0.4919791666666664,0.04285589806242979,0.565858945731605,0.0433119471101897,0.4889090909090911,0.0891808170613531,0.4960975609756099,0.10018760306510273,0.4925033259423503,0.04285273952475405
8914,text,In,14,12,unique_contacts,5,SVC,down,0.5207545801434129,0.07951648971572182,0.4905208333333335,0.05001347934889643,0.5619150106389493,0.048803706196564975,0.4960000000000001,0.1170662899247586,0.483170731707317,0.12323517251543464,0.4895853658536586,0.04849992775008482
8915,call,Out,14,6,average_length,13,RFC,down,0.5207517566275073,0.06749525786098197,0.5024242424242424,0.0545114338008329,0.5482493120321766,0.05656496832191168,0.5019444444444444,0.09202308019019867,0.503,0.10051438969856936,0.5024722222222223,0.05471572710945498
8916,text,All,14,6,combined,13,RFC,down,0.5207421324770334,0.06056130414437263,0.4990816326530612,0.04684176561685477,0.5849486943748706,0.04755846671798224,0.4724561403508772,0.07523225533942485,0.5360975609756096,0.07112860245525451,0.5042768506632433,0.04535517014994587
8917,text,In,14,24,combined,10,LR,down,0.5207366613764234,0.054796896856851934,0.5076041666666666,0.04785795975455584,0.5887613141762948,0.05473208774854178,0.4696363636363637,0.0647639829452719,0.5585365853658539,0.08096753566932174,0.5140864745011084,0.04898245086554739
8918,text,All,14,24,average_length,5,SVC,up,0.5207209400301653,0.07450507777306774,0.507551020408163,0.04085804917638282,0.5984209693878817,0.04309625033918171,0.4724561403508772,0.11191280215116042,0.5563414634146341,0.11982351816651696,0.5143988018827556,0.038739556054321736
8919,call,All,14,6,average_length,10,RFC,down,0.5207197742903805,0.06345525432260073,0.5085714285714287,0.051247074319053836,0.5698232669950849,0.056561399268902975,0.4841025641025639,0.08151534370985547,0.5393548387096773,0.09159371801740583,0.5117287014061206,0.05159991542796034
8920,call,All,14,12,average_length,1,RFC,down,0.5207093033655833,0.07232681513791453,0.496,0.06570361918576807,0.5537084139639927,0.0668832808526577,0.4964102564102565,0.09063786501345306,0.4954838709677422,0.10708805862615353,0.4959470636889992,0.06657459922744907
8921,text,All,14,4,combined,2,RFC,down,0.5207056494088517,0.05031580954485464,0.490204081632653,0.04465367098170933,0.5748617994078448,0.04716624568537527,0.4789473684210525,0.0637936380972849,0.5058536585365856,0.08573425592423006,0.4924005134788189,0.04655463189859595
8922,text,In,14,6,counts,1,LR,up,0.5207031030509044,0.059635959366735075,0.486875,0.03643562905363693,0.5600896477894696,0.03674821008622226,0.4952727272727271,0.09631736505386296,0.475609756097561,0.11630176174194196,0.4854412416851441,0.0377519796495891
8923,text,In,14,6,counts,1,LR,down,0.520700034063651,0.0609122417969985,0.4844791666666666,0.03495800626294225,0.5566030408158168,0.034493457305539835,0.4980000000000001,0.0973784429361902,0.4663414634146344,0.1116507246016606,0.482170731707317,0.03510574895368379
8924,call,Out,14,6,unique_contacts,14,SVC,up,0.5206957978665381,0.07303661436079488,0.5140909090909092,0.05101919201827507,0.5648910935958811,0.06110679898136556,0.4938888888888888,0.10715312987053853,0.5383333333333334,0.1231256783125789,0.5161111111111111,0.051790186997736416
8925,call,Out,14,6,combined,1,KNN,up,0.5206829218631736,0.06898235591688713,0.4975757575757575,0.06259070645612193,0.5431268505084348,0.06409398056893892,0.505,0.08893271927236178,0.4886666666666668,0.1039316878296945,0.4968333333333335,0.06328401509783971
8926,text,In,14,6,combined,10,KNN,up,0.5206723775550782,0.055358689488815116,0.4797916666666666,0.04880956963652984,0.5514547421694046,0.05023699548171321,0.4965454545454542,0.06990363419232888,0.4573170731707318,0.09135042704977332,0.4769312638580932,0.05047810613992525
8927,text,In,14,4,counts,6,KNN,down,0.5206713144814323,0.0504271939585541,0.4726041666666669,0.04243956450178312,0.5424170848386429,0.04002038233794198,0.5034545454545453,0.0687476369225585,0.4312195121951218,0.07586245511829624,0.4673370288248338,0.04246208993184651
8928,call,Out,14,6,combined,13,LR,up,0.5206693970793325,0.06930156507731962,0.4971212121212121,0.0553546329142559,0.5407105816032441,0.05497651360159184,0.5072222222222221,0.0937320461255469,0.4849999999999998,0.0900648226464636,0.4961111111111111,0.054665998280475935
8929,call,Out,14,4,counts,14,SVC,up,0.5206612215503875,0.07665720837412024,0.4892424242424239,0.05178788604164904,0.5319092309548441,0.05211507093473109,0.5208333333333333,0.11879800537281204,0.4513333333333332,0.1234029287670387,0.4860833333333335,0.051314700596601634
8930,text,In,14,6,combined,2,KNN,up,0.5206476833822975,0.048245721839356805,0.4763541666666668,0.04027165466345045,0.5469320200317654,0.03909411056616241,0.4996363636363636,0.06601130416946352,0.44512195121951215,0.07486540439722797,0.4723791574279378,0.04051835465875542
8931,text,All,14,4,counts,13,RFC,down,0.5206297195496451,0.06344771352097997,0.4928571428571428,0.05456652054230767,0.5771412605653573,0.05732905648007351,0.4775438596491226,0.07667816016988112,0.5141463414634146,0.08971131202688601,0.4958451005562685,0.05522872781004602
8932,text,In,14,12,unique_contacts,7,SVC,down,0.5206236825452665,0.07085991718545491,0.4958333333333335,0.04670223962838956,0.5691364489870544,0.04700143688077934,0.4870909090909093,0.10125829929224184,0.5075609756097562,0.10081390219664099,0.4973259423503325,0.04472114767674847
8933,text,All,14,12,counts,5,RFC,down,0.5206179424124613,0.06152150794834675,0.4974489795918368,0.04552732090547657,0.5832140757865313,0.04840005910689208,0.4745614035087718,0.07918329683172652,0.5292682926829271,0.08530423989831995,0.5019148480958494,0.045038280951835916
8934,text,All,14,4,combined,3,RFC,down,0.5206096659754212,0.051700298231873706,0.4920408163265306,0.0422988839011509,0.5765907193913509,0.04344730846987449,0.47789473684210504,0.06901936270039744,0.5117073170731709,0.07782519094659494,0.4948010269576381,0.04240850086091327
8935,call,In,14,12,average_length,8,LR,up,0.5206066518154331,0.07254142957037328,0.4785245901639344,0.06016323280643705,0.5487323717415301,0.058414122479755325,0.5002857142857142,0.09605665544590067,0.4492307692307689,0.09607689228305227,0.4747582417582417,0.059119264645547724
8936,call,Out,14,6,counts,9,SVC,up,0.5206046295570572,0.08015847377206177,0.4912121212121212,0.05083364181851395,0.5346224920297145,0.05178910839379088,0.5216666666666666,0.13074198070777204,0.4546666666666665,0.13388102998855686,0.4881666666666666,0.04997757946003762
8937,text,All,14,4,unique_contacts,4,LR,up,0.5205978767319328,0.05484732229118454,0.4969387755102042,0.03965307973810593,0.5825354029076396,0.04035834058020628,0.4742105263157893,0.07250497269092633,0.5285365853658539,0.07491996342341722,0.5013735558408214,0.03868392968130025
8938,call,In,14,12,combined,13,SVC,down,0.5205967770563811,0.07410670333214953,0.5067213114754094,0.05179320604428133,0.5894378215077577,0.0628275421553368,0.47742857142857104,0.10981853813111052,0.5461538461538462,0.1293653792588495,0.5117912087912088,0.05267270396083352
8939,call,All,14,4,counts,1,KNN,up,0.5205812700894805,0.06736649639555631,0.4807142857142857,0.06308809074930789,0.5353162524009389,0.060224602322097615,0.5099999999999999,0.08420942857221292,0.4438709677419353,0.0950890536613722,0.4769354838709679,0.06355289366088979
8940,call,Out,14,12,unique_contacts,1,RFC,down,0.52057723023216,0.07015887912336458,0.5022727272727273,0.06096370598953451,0.5476850765262107,0.06158052583559478,0.5005555555555558,0.08977011279521567,0.5043333333333334,0.0968244387623218,0.5024444444444445,0.06111656949401322
8941,text,In,14,6,average_length,11,LR,down,0.520570331530603,0.057558244263521435,0.4951041666666669,0.04542824409165954,0.5700633144064724,0.04665387585381866,0.4830909090909091,0.07623562667056814,0.5112195121951221,0.08547453750849762,0.4971552106430157,0.04557800391923388
8942,text,In,14,24,unique_contacts,9,KNN,down,0.5205651758807895,0.05111370655570982,0.4828124999999999,0.042173241084938036,0.5540946130006472,0.04040537348880949,0.4934545454545454,0.06699244219408489,0.4685365853658537,0.06883735564471362,0.4809955654101996,0.041661195117720484
8943,call,Out,14,24,average_length,9,RFC,down,0.5205547739021141,0.06603782550681432,0.4992424242424242,0.05492061406800895,0.5438978063110985,0.05605692927673007,0.5036111111111112,0.08673877902936307,0.4939999999999998,0.0891888876934286,0.4988055555555552,0.0547418737894338
8944,call,All,14,24,average_length,1,LR,down,0.520552480330099,0.06659454901619731,0.4861428571428571,0.05150607435762153,0.5401213342315299,0.04690647851816457,0.5079487179487178,0.09605719047717597,0.4587096774193548,0.08921020557335335,0.4833291976840365,0.05000820905176618
8945,call,Out,14,12,counts,4,KNN,up,0.5205484892799968,0.06142704474931116,0.5136363636363636,0.05139256918433797,0.5633269544561492,0.05511537705727762,0.4888888888888889,0.08291138969384851,0.5433333333333334,0.0942213645853859,0.5161111111111111,0.051859366939772215
8946,call,All,14,6,combined,13,RFC,down,0.5205381034340926,0.061958899127971874,0.5038571428571427,0.05356224067434525,0.5640179675182672,0.05847739817463282,0.4874358974358973,0.07820693269431123,0.5245161290322581,0.09414479382054408,0.5059760132340775,0.0544683827933431
8947,text,In,14,6,counts,14,RFC,down,0.5205122787246073,0.04708691161526588,0.4916666666666665,0.03972760788523301,0.5661965383706802,0.04026895956161978,0.4845454545454546,0.06289745482814403,0.5012195121951218,0.07486540439722797,0.4928824833702884,0.04039225230622534
8948,call,Out,14,4,counts,13,SVC,up,0.5205122693516219,0.07814659858694914,0.4915151515151512,0.05596393852927947,0.5331923479706782,0.05282689755571568,0.5172222222222225,0.11677350674186596,0.4606666666666664,0.10724380899567693,0.4889444444444442,0.05436430460939238
8949,text,All,14,24,combined,4,LR,down,0.5205062379908947,0.06254434613219141,0.5178571428571428,0.044593687030781086,0.616403313723891,0.05350099526429021,0.4554385964912279,0.0786927589473169,0.6046341463414634,0.0851487754847614,0.5300363714163459,0.04413273649316782
8950,call,Out,14,12,average_length,10,KNN,up,0.5204689769048126,0.06339444874992005,0.4910606060606058,0.05766891919987927,0.5348902014755511,0.0548349580578122,0.5102777777777777,0.08107249284373366,0.468,0.08837223589068424,0.4891388888888889,0.05788076674291704
8951,call,Out,14,6,counts,11,SVC,down,0.5204684479519119,0.07887600478229724,0.4943939393939393,0.05193811669826898,0.5401904660473321,0.05512060380578032,0.517222222222222,0.12465065286635076,0.4669999999999998,0.1372730245795459,0.4921111111111111,0.052233324989237946
8952,text,All,14,12,average_length,7,LR,down,0.5204671363382551,0.05648168893607265,0.4985714285714286,0.04073946587191778,0.5859992795666392,0.04515104836869451,0.472982456140351,0.07571277483697082,0.5341463414634147,0.09043313958369552,0.5035643988018826,0.04147047766040693
8953,call,Out,14,4,combined,11,RFC,down,0.520464691530426,0.06363245814234125,0.510909090909091,0.05235722222616618,0.5591483520175085,0.05461577837978452,0.4916666666666666,0.08361344616804922,0.5340000000000001,0.09235417115264978,0.5128333333333334,0.052630309660399055
8954,call,In,14,4,unique_contacts,10,LR,down,0.5204595902705226,0.07031202138970473,0.533934426229508,0.052271097014642116,0.6361655363019686,0.06882091526588574,0.4471428571428568,0.08637312927246216,0.6507692307692311,0.10338829682275044,0.5489560439560441,0.0532411743138236
8955,call,All,14,6,combined,4,LR,up,0.5204573239940538,0.06353381776936333,0.5164285714285716,0.047200541908569066,0.58245311218313,0.055168637939700366,0.4779487179487179,0.09136762676045652,0.5648387096774194,0.10845106260021044,0.5213937138130688,0.04818664206296073
8956,text,In,14,12,combined,5,LR,up,0.5204439800436933,0.0568402235529448,0.5045833333333332,0.04449866484333557,0.5837065637341011,0.04864517004845023,0.473636363636364,0.07446836929110821,0.5460975609756099,0.08362494719786466,0.5098669623059867,0.0446629186652978
8957,call,In,14,12,average_length,12,RFC,down,0.5204407020930051,0.07808619540690044,0.5040983606557377,0.05854789108875522,0.5820825225502635,0.059782498444697976,0.4777142857142857,0.10169294651069363,0.5396153846153847,0.10101614499878417,0.5086648351648353,0.0571418354524133
8958,text,In,14,24,counts,6,KNN,down,0.5204379654493697,0.058597672033638276,0.4892708333333334,0.05365791171111236,0.5627660589228481,0.055306337695355916,0.4865454545454546,0.0693485120837094,0.4929268292682927,0.08205818697381423,0.4897361419068737,0.05440303265529956
8959,text,All,14,12,unique_contacts,5,SVC,down,0.5204375848950168,0.07188342719511936,0.5012244897959183,0.04713688218496108,0.5891334416482044,0.05214834974686194,0.474561403508772,0.09853174076153064,0.5382926829268294,0.11282719860673544,0.5064270432178005,0.04721116160124991
8960,call,Out,14,24,unique_contacts,15,LR,up,0.5204342333765964,0.05954410301479996,0.5072727272727274,0.051751380444678925,0.5555938276805273,0.05524953981618688,0.4944444444444444,0.07935706228547257,0.5226666666666665,0.09673456340716982,0.5085555555555556,0.05268344691883098
8961,text,All,14,4,unique_contacts,4,RFC,down,0.5204325087403109,0.05422120401341436,0.4869387755102041,0.04399305484010383,0.5694167809331622,0.04409392243297628,0.4826315789473684,0.07164399062900674,0.4929268292682928,0.08095232035811355,0.4877792041078303,0.04413051940027464
8962,call,All,14,12,unique_contacts,3,KNN,down,0.5204297087863493,0.06316209802485455,0.4977142857142856,0.0500554217682999,0.5559081138103771,0.05143850116265609,0.4953846153846153,0.08881414585153156,0.5006451612903228,0.10112725104095173,0.49801488833746904,0.05053959728095162
8963,call,In,14,6,average_length,7,SVC,down,0.5204184427117748,0.0944675716521706,0.5016393442622952,0.05866947398487681,0.5756242719636271,0.0621372709082502,0.4871428571428571,0.1280573335830282,0.5211538461538461,0.11981584399077227,0.5041483516483517,0.05497692354740166
8964,call,All,14,12,average_length,1,LR,down,0.5204055726635262,0.08605781300944394,0.4828571428571427,0.055495741868107774,0.5333764021908542,0.05325950498361375,0.5174358974358972,0.12398546642738573,0.4393548387096776,0.10270518761953704,0.4783953680727874,0.05166922888051309
8965,text,In,14,6,average_length,7,RFC,down,0.5203996901274991,0.05076112657025343,0.4902083333333334,0.04574955995691545,0.5651317096999431,0.047503385167580535,0.4858181818181817,0.06689567478382566,0.4960975609756098,0.0922566408104675,0.4909578713968957,0.04793865953846922
8966,call,All,14,12,average_length,5,KNN,up,0.52037678354761,0.0666301777094899,0.5031428571428571,0.055480138461976206,0.5630159696629411,0.05911566067400687,0.4892307692307691,0.08598755550399144,0.5206451612903227,0.10170143598275906,0.5049379652605457,0.05632208490512178
8967,text,In,14,12,counts,3,RFC,down,0.5203751606285073,0.054213455965441235,0.4930208333333331,0.0432935494254914,0.5674309799618373,0.045601000402964914,0.4839999999999998,0.07137306705422057,0.5051219512195123,0.07960500435074716,0.494560975609756,0.04339881472758563
8968,call,Out,14,6,average_length,9,RFC,down,0.5203733824761134,0.0606129364757645,0.5009090909090907,0.05485491915104483,0.5486266040104346,0.05818177499314845,0.5008333333333332,0.08276602632785994,0.5009999999999999,0.10942713804612274,0.5009166666666666,0.05648500706554715
8969,call,In,14,4,unique_contacts,5,LR,down,0.5203721442265432,0.06942236370432049,0.543934426229508,0.04939402707696373,0.6598761735915343,0.07313275270172813,0.4379999999999996,0.08595972555590115,0.6865384615384614,0.11087739150810727,0.5622692307692307,0.05142895891948632
