modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
text,Out,14,6,unique_contacts,4,KNN,down,0.486366797932549,0.10517443964780131,0.48541666666666655,0.09482524981377412,0.48614797264139376,0.10092879786499068,0.49500000000000016,0.1296524751393675,0.47583333333333305,0.1382789637992893,0.48541666666666655,0.09482524981377412
text,Out,14,24,average_length,15,KNN,up,0.48636631197188585,0.1069670550410321,0.48625,0.0928971212702084,0.48722808624124414,0.09625189839181716,0.49833333333333335,0.14505504199314093,0.4741666666666668,0.1520044708126239,0.48625,0.09289712127020841
text,Out,14,6,counts,4,KNN,down,0.48623096955854,0.10228183656538084,0.5033333333333332,0.08877043875557596,0.505651844070962,0.10210525649830565,0.4783333333333335,0.12790946222816046,0.5283333333333333,0.13975487599636263,0.5033333333333332,0.08877043875557597
text,Out,14,6,unique_contacts,7,KNN,down,0.48606746532368683,0.11166725178051602,0.4866666666666665,0.09436270973035016,0.4848913075228867,0.1021098360406036,0.49583333333333357,0.138319540101758,0.4775,0.13181745616890714,0.4866666666666665,0.09436270973035016
text,Out,14,24,average_length,8,RFC,down,0.4859590363737554,0.1187705900785777,0.48791666666666644,0.08889184811993354,0.4829136770092651,0.09842949090376507,0.5008333333333335,0.155110745708811,0.4749999999999998,0.131628409393153,0.4879166666666665,0.08889184811993354
text,Out,14,4,average_length,10,KNN,up,0.48592227519866477,0.13294746924586137,0.5183333333333334,0.09826639849384804,0.5158091353091353,0.1237537137336107,0.4733333333333334,0.1670366264263657,0.5633333333333336,0.13301730223396765,0.5183333333333334,0.09826639849384804
text,Out,14,6,average_length,10,RFC,down,0.4857816582683583,0.10445483074715922,0.4954166666666667,0.09191789112743709,0.5019233642174818,0.10198915281727508,0.4891666666666668,0.1434381223716169,0.5016666666666666,0.1752743560472169,0.4954166666666667,0.09191789112743709
text,Out,14,4,average_length,4,KNN,up,0.48577255987180107,0.12023126997240628,0.5191666666666668,0.09464847243000457,0.5264461225049459,0.1254824527675032,0.4700000000000002,0.15913980329302804,0.5683333333333335,0.1577496773952139,0.5191666666666668,0.09464847243000458
text,Out,14,12,combined,5,RFC,up,0.48569830559713906,0.10902188878711185,0.4774999999999999,0.08321118994723886,0.4751895605254738,0.08294131508772665,0.5108333333333335,0.1574269645208506,0.44416666666666665,0.1381571633891458,0.4774999999999999,0.08321118994723886
text,Out,14,12,average_length,1,RFC,up,0.48562900242939205,0.1090857009008723,0.4895833333333335,0.0933340473156914,0.4914175325448545,0.09966415737727646,0.49499999999999994,0.14926869993787972,0.48416666666666663,0.1574447866095524,0.4895833333333335,0.09333404731569139
text,Out,14,4,average_length,6,KNN,up,0.48561749223945283,0.13273244484361343,0.5283333333333331,0.0947336629247152,0.5315189753057399,0.12520484270360002,0.4649999999999999,0.16674240703261511,0.5916666666666665,0.14336230229532584,0.5283333333333331,0.09473366292471522
text,Out,14,4,unique_contacts,12,RFC,down,0.48556952031870537,0.11157822118042707,0.5145833333333334,0.07842779425264727,0.5160686021494847,0.09821238841990951,0.475,0.14626859048055138,0.5541666666666667,0.14378979466744168,0.5145833333333334,0.07842779425264726
text,Out,14,12,counts,3,SVC,down,0.48544589476023714,0.1084590590241579,0.5133333333333333,0.07534991325548708,0.5179718007740453,0.10054927273669188,0.4783333333333332,0.15606877818490858,0.5483333333333333,0.15676836014638096,0.5133333333333333,0.0753499132554871
text,Out,14,24,counts,6,SVC,down,0.4854183563244373,0.1087048727718928,0.5166666666666666,0.08333333333333336,0.5228111747213915,0.10960719976776097,0.4708333333333335,0.1462086320478289,0.5624999999999998,0.15730215336193207,0.5166666666666666,0.08333333333333336
text,Out,14,4,counts,10,SVC,down,0.485350625326497,0.11730521745538938,0.4883333333333331,0.0900258723256322,0.4934982266970254,0.10379253487628816,0.5066666666666668,0.18222037446710385,0.4700000000000001,0.21105794120443452,0.4883333333333331,0.09002587232563221
text,Out,14,24,counts,13,SVC,down,0.48532176889028844,0.10425349692687289,0.5070833333333333,0.07790731456865695,0.5082002572590809,0.09450867718692167,0.47916666666666674,0.14182502537518246,0.5350000000000003,0.1480228847535894,0.5070833333333332,0.07790731456865692
text,Out,14,12,counts,2,SVC,down,0.4851967960489627,0.12240463378223221,0.5291666666666667,0.08195407407894327,0.5361377413436237,0.12973614153311266,0.4641666666666668,0.1581382814165587,0.5941666666666664,0.1727245037878361,0.5291666666666667,0.08195407407894327
text,Out,14,24,average_length,13,KNN,up,0.48518082974988447,0.11801923403133405,0.48791666666666694,0.09772507044734936,0.4888698890978304,0.10363740418880488,0.4983333333333333,0.15801625170364328,0.47750000000000015,0.15751605479963265,0.48791666666666694,0.09772507044734936
text,Out,14,6,counts,15,KNN,up,0.48510126729257935,0.12060901231412233,0.49499999999999994,0.09443701693906985,0.4924456605486017,0.1049786237839131,0.49250000000000005,0.16070787224657107,0.49749999999999994,0.14624700827659382,0.49499999999999994,0.09443701693906986
text,Out,14,12,counts,9,RFC,up,0.4850578920737221,0.10099507415091995,0.47416666666666674,0.09508472800318059,0.47938243782361417,0.0916005035827969,0.5066666666666665,0.14442501811869668,0.44166666666666665,0.17746974576579896,0.47416666666666674,0.09508472800318059
text,Out,14,4,average_length,9,KNN,up,0.48505288866122065,0.12881597988315446,0.5179166666666667,0.09312337344823453,0.5153652597402596,0.11538032349478208,0.4724999999999999,0.1637175958119688,0.5633333333333335,0.1330173022339676,0.5179166666666667,0.09312337344823454
text,Out,14,6,counts,4,KNN,up,0.4850345591919716,0.10864446646630889,0.5000000000000001,0.09363886978656141,0.5011664275267218,0.10468343964746565,0.4800000000000002,0.1308909296543072,0.5200000000000002,0.1460862405379884,0.5000000000000001,0.0936388697865614
text,Out,14,6,average_length,4,RFC,down,0.4848790512858073,0.11538452379477808,0.50375,0.09309323826197587,0.5068271785404139,0.10652600486491637,0.4825000000000002,0.15089287196658918,0.5250000000000001,0.16979389367691147,0.50375,0.09309323826197588
text,Out,14,6,unique_contacts,12,RFC,up,0.4847856275207627,0.1154135337232833,0.47791666666666677,0.09703354708171426,0.47928132157660025,0.103536267619475,0.5075,0.16157847571980974,0.4483333333333333,0.1657296894534289,0.47791666666666677,0.09703354708171427
text,Out,14,24,counts,5,SVC,down,0.48462755988464373,0.11278099642479192,0.5166666666666664,0.07856742013183861,0.518051295625599,0.09259466532077539,0.4733333333333333,0.1561855927860806,0.5600000000000002,0.15355861067872503,0.5166666666666664,0.07856742013183864
text,Out,14,6,counts,3,KNN,up,0.4846104261467493,0.11093767014875479,0.4916666666666666,0.0969512819214771,0.49528004052191354,0.1062127568676311,0.49083333333333345,0.15024064124125538,0.4924999999999999,0.17168170311055433,0.4916666666666666,0.09695128192147712
text,Out,14,4,unique_contacts,10,RFC,down,0.48459651554511685,0.11831043227376184,0.5141666666666668,0.07749316613003669,0.5139725323695913,0.10122672792826508,0.4775000000000001,0.15707009808579858,0.5508333333333334,0.15529153279276636,0.5141666666666668,0.07749316613003666
text,Out,14,6,counts,14,KNN,down,0.48442459153381334,0.1263353643376176,0.4966666666666666,0.09413943618679038,0.4915949326301494,0.09971340727084033,0.49416666666666687,0.17377719328739963,0.49916666666666687,0.14433513735157683,0.4966666666666666,0.09413943618679038
text,Out,14,6,counts,11,KNN,down,0.4844030638004376,0.12521313313799864,0.49041666666666667,0.09509855924681143,0.48524492427936716,0.10199029174998427,0.49833333333333335,0.1712255291076124,0.4824999999999997,0.13623474080267212,0.49041666666666667,0.09509855924681143
text,Out,14,6,average_length,5,KNN,up,0.4843153576732088,0.10611088912782041,0.49458333333333343,0.08304981230776295,0.4941510172833703,0.09680049185079197,0.48833333333333334,0.1441041056527997,0.5008333333333332,0.14089211910390598,0.49458333333333343,0.08304981230776297
text,Out,14,4,counts,15,RFC,up,0.48419831895535986,0.12067037615504311,0.48791666666666667,0.08649211086163816,0.4835396363182739,0.09628112040826091,0.5016666666666668,0.16916477997322454,0.4741666666666665,0.15154229554836277,0.48791666666666667,0.08649211086163817
text,Out,14,12,counts,14,RFC,up,0.4841845986473025,0.11355526728119528,0.48291666666666655,0.08845677005379615,0.48168254457960347,0.09904384236294261,0.5016666666666666,0.15305530348839905,0.46416666666666656,0.15409441841532243,0.4829166666666665,0.08845677005379617
text,Out,14,24,counts,12,RFC,down,0.48396741540527805,0.09983230566770787,0.49749999999999983,0.08223604169969041,0.5014708861400039,0.09592063555370124,0.4841666666666667,0.14099165786308396,0.5108333333333331,0.1574269645208506,0.49749999999999983,0.08223604169969041
text,Out,14,6,combined,6,RFC,down,0.48394302206384004,0.10750493945985132,0.5037500000000001,0.0878600097492102,0.5070602510234862,0.10315283042268801,0.4783333333333335,0.1434210052128049,0.5291666666666666,0.15730215336193204,0.5037500000000001,0.08786000974921018
text,Out,14,4,combined,8,KNN,down,0.48382304083952204,0.12853208368134844,0.5066666666666667,0.08936896872038921,0.5001051965750107,0.10494363694340252,0.4833333333333332,0.167506302543202,0.5300000000000002,0.13427696388548194,0.5066666666666667,0.0893689687203892
text,Out,14,4,unique_contacts,6,RFC,down,0.4837493545958808,0.10899822449233773,0.5045833333333336,0.07488651159191678,0.5029447324691132,0.09058576725135684,0.48166666666666663,0.15009349873126318,0.5274999999999999,0.1386639592781542,0.5045833333333336,0.07488651159191678
text,Out,14,12,combined,2,RFC,up,0.4837425000875306,0.10398461557752767,0.49041666666666656,0.0837227852494256,0.49241143630191625,0.09166383287108405,0.49249999999999994,0.14939787491145368,0.48833333333333306,0.16327354090068963,0.49041666666666656,0.08372278524942559
text,Out,14,12,counts,13,RFC,up,0.48353443912190924,0.09936512190724242,0.4795833333333332,0.08195300417543112,0.4799671655743638,0.08261439859230427,0.5008333333333332,0.1453038729291669,0.4583333333333335,0.14482273695898654,0.4795833333333332,0.08195300417543111
text,Out,14,4,combined,2,RFC,up,0.4835181813337972,0.1038309157106928,0.4833333333333332,0.0850001650490244,0.4848199855699854,0.09403793543665563,0.49749999999999983,0.14767891809845277,0.4691666666666665,0.14966057744093836,0.4833333333333332,0.08500016504902441
text,Out,14,4,counts,2,KNN,down,0.4834443630296118,0.1265150730722612,0.5104166666666665,0.09701908793180904,0.5096940281081147,0.11985486368733089,0.4741666666666668,0.15474853792128912,0.5466666666666667,0.15043893877098763,0.5104166666666665,0.09701908793180905
text,Out,14,12,counts,15,RFC,up,0.48342130180506243,0.11178205812498439,0.48041666666666627,0.08990404380868385,0.47853212963507075,0.09597860086925107,0.5000000000000001,0.1474626396025902,0.4608333333333336,0.13987277769242282,0.48041666666666627,0.08990404380868383
text,Out,14,12,counts,4,SVC,up,0.4834200301188519,0.1106264327477231,0.5066666666666667,0.07961396760860397,0.5072553043361867,0.09471018335313874,0.47916666666666663,0.15323622675357979,0.5341666666666667,0.15126431256543052,0.5066666666666667,0.07961396760860397
text,Out,14,6,unique_contacts,5,KNN,up,0.4833707708386196,0.10541966344356825,0.47083333333333344,0.09794106544644915,0.4743067071817071,0.1003572149288066,0.5041666666666667,0.138319540101758,0.43750000000000006,0.15369330823634775,0.4708333333333335,0.09794106544644914
text,Out,14,12,counts,3,SVC,up,0.4833698777346692,0.10370213086886307,0.5083333333333334,0.0787903068778924,0.5137719690440279,0.10242375409224357,0.4758333333333333,0.1466493523603129,0.5408333333333332,0.1560125861854113,0.5083333333333334,0.07879030687789239
text,Out,14,24,counts,7,KNN,up,0.48323091776899857,0.09018685710968807,0.48416666666666663,0.07579081762268237,0.4844168396962514,0.07770523378889024,0.4916666666666667,0.12280622642209929,0.47666666666666674,0.13086949145423643,0.48416666666666663,0.07579081762268237
text,Out,14,4,counts,10,SVC,up,0.48320107874070467,0.1185446774002406,0.4824999999999999,0.08524326449294478,0.48484281296730813,0.10076813541907514,0.51,0.18700786517846865,0.45500000000000007,0.20045542983178588,0.4824999999999999,0.0852432644929448
text,Out,14,6,counts,8,KNN,down,0.4831655032817963,0.13059493666975888,0.4945833333333335,0.1000937761760475,0.48978732297114663,0.12005849734322756,0.4891666666666668,0.16268604992976762,0.5,0.13189459451717772,0.4945833333333335,0.10009377617604749
text,Out,14,12,counts,12,RFC,up,0.4831630306438589,0.11652750999096059,0.4795833333333334,0.1004156275705211,0.4806774396913714,0.10170286782560307,0.5024999999999998,0.16388888888888886,0.4566666666666665,0.16517854163687226,0.4795833333333334,0.1004156275705211
text,Out,14,12,counts,2,SVC,up,0.483092856719866,0.1123804975214112,0.5208333333333335,0.0777822870265729,0.5278418710632334,0.11174816028955063,0.4658333333333335,0.1526491653326925,0.5758333333333333,0.16754608056697648,0.5208333333333335,0.07778228702657293
text,Out,14,6,combined,4,RFC,down,0.4830902239692265,0.10585386217743432,0.49791666666666673,0.08063279995592217,0.49937029473794176,0.0930116157915544,0.48583333333333345,0.15354719020029733,0.5099999999999997,0.15042028661807097,0.49791666666666673,0.08063279995592215
text,Out,14,4,counts,9,SVC,down,0.4830321958268924,0.12136100466660207,0.49125000000000013,0.08789991981497614,0.4965674065786294,0.10469843686992257,0.5016666666666667,0.18462963807246638,0.4808333333333335,0.21017035204783338,0.49125000000000013,0.08789991981497615
text,Out,14,6,counts,6,KNN,up,0.48299772787438294,0.11699128900184998,0.4949999999999997,0.09772237870448763,0.49523293699764326,0.11131444500485688,0.4841666666666669,0.14873908866977942,0.5058333333333336,0.14126999327131598,0.4949999999999997,0.09772237870448763
text,Out,14,4,average_length,6,KNN,down,0.48297885477782965,0.1295766859120906,0.5262499999999998,0.09469200323676834,0.5298776778776779,0.12323863454211426,0.4600000000000001,0.159122171050628,0.5924999999999998,0.14501393175843624,0.5262499999999997,0.09469200323676837
text,Out,14,4,counts,13,RFC,down,0.4829697063155358,0.11517138765071316,0.4991666666666669,0.08642822028425627,0.49842463633717493,0.1014689755599958,0.4858333333333333,0.1615611096262303,0.5124999999999997,0.1536933082363478,0.4991666666666669,0.08642822028425629
text,Out,14,6,counts,5,KNN,up,0.4829691649846758,0.10995122422368338,0.49791666666666645,0.09143585112488173,0.49981091212708856,0.11176433569316858,0.48000000000000037,0.13970467488263535,0.5158333333333335,0.14540039150431194,0.49791666666666645,0.09143585112488174
text,Out,14,24,counts,13,RFC,up,0.48296866910615804,0.11232705116852405,0.48958333333333326,0.09219981929423729,0.48759498018321545,0.09814067893008056,0.49000000000000016,0.14948471163415236,0.4891666666666666,0.14146846900161553,0.48958333333333326,0.0921998192942373
text,Out,14,12,combined,10,RFC,down,0.4827242718253443,0.10536887501832197,0.48375000000000007,0.08225203356643344,0.4826643079143078,0.09123801408159593,0.49583333333333335,0.14378979466744168,0.4716666666666666,0.14565344845989878,0.48375000000000007,0.08225203356643344
text,Out,14,6,average_length,4,KNN,down,0.48261513783340576,0.11252011769849857,0.48541666666666694,0.09200942194226847,0.48553362435637965,0.09622020109609913,0.495,0.15252274397562512,0.47583333333333294,0.15319960132166743,0.48541666666666694,0.09200942194226847
text,Out,14,6,average_length,15,KNN,down,0.48260781391445257,0.11391443365278221,0.5016666666666665,0.09729795030501824,0.5063261718931223,0.11030723023751758,0.4775000000000002,0.14834241261510941,0.5258333333333335,0.17233419299162334,0.5016666666666665,0.09729795030501824
text,Out,14,6,average_length,5,KNN,down,0.48259601585951045,0.1131498436387706,0.49958333333333343,0.08612638346157694,0.4991195376261167,0.10456525409226114,0.4816666666666669,0.14773827982821286,0.5175,0.1490217822416964,0.49958333333333343,0.08612638346157693
text,Out,14,6,unique_contacts,12,RFC,down,0.4825655298105121,0.11101958291224127,0.4837500000000001,0.08681590847353551,0.483458514223994,0.0972521460828395,0.4966666666666667,0.14837314564274656,0.47083333333333327,0.15774745405000756,0.4837500000000001,0.08681590847353553
text,Out,14,12,unique_contacts,14,RFC,down,0.48239543773391097,0.12013571827150511,0.4933333333333333,0.09414688716912718,0.49064601166807037,0.10537945308404624,0.4883333333333333,0.16023796837684828,0.4983333333333334,0.14505504199314087,0.4933333333333333,0.0941468871691272
text,Out,14,24,counts,14,SVC,down,0.4821433453120792,0.09522594334456284,0.5120833333333333,0.06837433072529804,0.5156531613811028,0.08085904986364513,0.4683333333333334,0.13441271852065279,0.5558333333333336,0.14166666666666666,0.5120833333333333,0.06837433072529803
text,Out,14,12,unique_contacts,9,RFC,up,0.48210161472176294,0.11530850810320104,0.46458333333333335,0.09143585112488177,0.46446784832814236,0.09211107757299779,0.5166666666666666,0.1662452584912403,0.4124999999999999,0.15595862281844303,0.4645833333333334,0.09143585112488177
text,Out,14,6,average_length,6,RFC,down,0.4819983434661625,0.10777043913445797,0.5045833333333333,0.08310047432338857,0.5080684163617599,0.10163676042608566,0.4766666666666664,0.15079289131729456,0.5325,0.1601832389286409,0.5045833333333333,0.08310047432338857
text,Out,14,4,counts,11,SVC,up,0.4819058440799754,0.1273832530440153,0.4829166666666665,0.08460622958918226,0.4816641671806903,0.10187900107854912,0.5108333333333335,0.1923242999821821,0.4549999999999999,0.1940544429375259,0.4829166666666665,0.08460622958918229
text,Out,14,6,average_length,14,RFC,down,0.4817397895456013,0.10388089407045072,0.4970833333333332,0.08829008375173786,0.5041062502598881,0.1033101267949684,0.48083333333333345,0.1430463613795477,0.5133333333333335,0.17596933719223443,0.4970833333333332,0.08829008375173787
text,Out,14,4,average_length,8,KNN,up,0.48138154708260816,0.11515221885127433,0.5225000000000001,0.08508677158108675,0.5269972388722389,0.10827394333919386,0.4575000000000001,0.14335985581878072,0.5875000000000001,0.13262384890138965,0.5225000000000001,0.08508677158108677
text,Out,14,4,combined,2,RFC,down,0.48113264649577003,0.1003710306483937,0.49041666666666667,0.0872109221915177,0.4945465278185867,0.09388764919232503,0.4841666666666665,0.13797426116935751,0.4966666666666668,0.16150248527412644,0.49041666666666667,0.08721092219151769
text,Out,14,6,counts,3,KNN,down,0.4809089910390722,0.11031073499008923,0.49249999999999994,0.09124482058698247,0.49348905841320717,0.10346290528238013,0.4833333333333335,0.1465081788319221,0.5016666666666668,0.15801625170364325,0.49249999999999994,0.09124482058698244
text,Out,14,6,counts,6,KNN,down,0.4807874220358083,0.12494799329245415,0.5012499999999999,0.09372404242213482,0.497892573929339,0.1167969933875818,0.47750000000000015,0.15482104727035662,0.5250000000000001,0.13162840939315298,0.5012499999999999,0.09372404242213482
text,Out,14,12,combined,3,KNN,up,0.4806634103142271,0.11152709616611034,0.47916666666666663,0.08754107581647955,0.4761702986555929,0.08906060844362708,0.4975,0.15143116359058098,0.46083333333333326,0.13476452007041467,0.47916666666666663,0.08754107581647956
text,Out,14,24,counts,5,KNN,up,0.48059385010248257,0.10344184514351673,0.4874999999999999,0.08530907036166097,0.4865768267680032,0.0932438542670785,0.4850000000000001,0.13524513222754372,0.48999999999999977,0.13467340050504206,0.4874999999999999,0.08530907036166097
text,Out,14,12,counts,1,KNN,down,0.48056793771457107,0.09919752822909318,0.49333333333333335,0.08178699991918043,0.4946470844257221,0.09006375813943553,0.47999999999999987,0.13301730223396765,0.5066666666666666,0.1453931548337225,0.49333333333333335,0.08178699991918044
text,Out,14,4,counts,10,RFC,down,0.4805370200246653,0.10676789666705444,0.500416666666667,0.08733951934037824,0.5064422684298847,0.11321428909840958,0.47499999999999987,0.1398953432774196,0.5258333333333334,0.16653825019092594,0.500416666666667,0.08733951934037826
text,Out,14,12,counts,4,SVC,down,0.48047494576321326,0.10105951165888288,0.5049999999999999,0.07450736071923904,0.5075984233344915,0.08770107218623187,0.47333333333333344,0.14403594139317824,0.5366666666666666,0.15090449332441838,0.5049999999999999,0.07450736071923904
text,Out,14,24,counts,5,KNN,down,0.48046749642879794,0.10396577328978923,0.49583333333333357,0.08833873307935253,0.49710668987874873,0.10207073897919285,0.47583333333333344,0.13363549516045092,0.5158333333333334,0.13279299181675716,0.4958333333333335,0.08833873307935254
text,Out,14,4,average_length,14,KNN,up,0.4803513787255031,0.11645228443474254,0.5241666666666667,0.08503729293477374,0.5302287149125386,0.12124048886980507,0.4533333333333333,0.1393024146901125,0.5950000000000001,0.14459005869336847,0.5241666666666667,0.08503729293477376
text,Out,14,4,average_length,11,KNN,up,0.4803383774070905,0.14213797581706197,0.51875,0.09445465631066279,0.5105732038429408,0.12329130162790276,0.46749999999999986,0.1752403352090354,0.57,0.1217852611429225,0.5187500000000002,0.09445465631066279
text,Out,14,24,average_length,2,RFC,down,0.48030540525373694,0.1005242321297062,0.4887500000000001,0.08741177209755313,0.49167090009233966,0.09844316608226461,0.4825,0.133109555479013,0.4950000000000002,0.15343979615396733,0.4887500000000001,0.08741177209755312
text,Out,14,6,average_length,10,KNN,down,0.4802069564422127,0.11935142861519697,0.5033333333333333,0.08514034099969493,0.498237359260966,0.1029377932634948,0.47666666666666657,0.15401473540067104,0.53,0.14239021013271455,0.5033333333333333,0.08514034099969492
text,Out,14,12,unique_contacts,10,RFC,up,0.4801318557979758,0.11436306942408811,0.4695833333333334,0.09417202988213226,0.4680246591643648,0.09144440978645438,0.5049999999999997,0.1543513999213742,0.4341666666666666,0.14277148907268367,0.4695833333333334,0.09417202988213225
text,Out,14,12,combined,1,KNN,up,0.48013051406721785,0.11880706433810957,0.4950000000000002,0.09790166623404789,0.4954344549499348,0.1129537034377528,0.4799999999999999,0.1498783644499459,0.51,0.16122427234528297,0.4950000000000002,0.09790166623404789
text,Out,14,24,counts,3,KNN,up,0.48003844278531405,0.08765356645136708,0.47791666666666655,0.08258396230823208,0.4820480548862902,0.08628037740714663,0.4891666666666667,0.11883211615302137,0.46666666666666673,0.15122025173312995,0.47791666666666655,0.08258396230823209
text,Out,14,12,combined,5,RFC,down,0.48001702087280324,0.10240576556901093,0.4816666666666667,0.08018462142397909,0.4812269124923923,0.08473585443669607,0.49249999999999994,0.1431640022407805,0.4708333333333334,0.13831954010175798,0.4816666666666667,0.08018462142397909
text,Out,14,6,unique_contacts,15,RFC,down,0.47980475149559565,0.1108926951934091,0.49958333333333343,0.09484743937742031,0.5034276107879048,0.10294741634505869,0.4749999999999998,0.14722460451665056,0.5241666666666664,0.16846462859800695,0.49958333333333343,0.09484743937742034
text,Out,14,4,combined,8,KNN,up,0.47967820347444823,0.13531892169684354,0.49875000000000014,0.09372404242213483,0.4900961638550648,0.11264453438862664,0.4850000000000001,0.1762322337839105,0.5125000000000004,0.14083236207901298,0.49875000000000014,0.09372404242213482
text,Out,14,6,unique_contacts,9,KNN,up,0.4796272169717526,0.12277702693420695,0.47166666666666685,0.09800908132640919,0.46670616475028226,0.10012158607660011,0.5025000000000002,0.15822697118625004,0.4408333333333334,0.12607283715916076,0.47166666666666685,0.09800908132640919
text,Out,14,4,average_length,15,KNN,up,0.4795469476471863,0.11442558196381747,0.5195833333333333,0.0817301598161231,0.5244313970343383,0.11577786431264024,0.45750000000000013,0.1423778938124337,0.5816666666666666,0.14505504199314087,0.5195833333333333,0.08173015981612311
text,Out,14,6,unique_contacts,12,KNN,up,0.4794256967414546,0.12117731253383704,0.4795833333333333,0.09989033689583161,0.47550692444810116,0.1045168702681335,0.49250000000000016,0.15079986886245555,0.4666666666666668,0.13295400586957762,0.4795833333333333,0.09989033689583164
text,Out,14,24,counts,6,KNN,down,0.47938915149981176,0.09849633429530255,0.49124999999999985,0.07885593813198624,0.4899837531749296,0.08854608665549447,0.47833333333333306,0.12625353502623904,0.5041666666666665,0.12330500630195258,0.49124999999999985,0.07885593813198624
text,Out,14,6,unique_contacts,9,RFC,up,0.47916241216633365,0.09790151837625306,0.46333333333333326,0.08789692718862897,0.46618522490581304,0.084540173777137,0.5041666666666667,0.13678969169161256,0.4225,0.14710782672033246,0.46333333333333326,0.08789692718862899
text,Out,14,24,counts,11,SVC,down,0.4790106897335222,0.11220243895600505,0.5045833333333333,0.07394388285347081,0.5045445809350608,0.09447153904168289,0.4749999999999999,0.152835159104788,0.5341666666666668,0.15717724309311573,0.5045833333333333,0.0739438828534708
text,Out,14,4,average_length,15,KNN,down,0.47875939919508004,0.11906239170981579,0.5233333333333332,0.08948662660526249,0.5307460129739542,0.1286678635586447,0.4508333333333333,0.14069283031770252,0.5958333333333331,0.14668761328842966,0.5233333333333332,0.08948662660526253
text,Out,14,4,unique_contacts,3,RFC,up,0.47874873432750403,0.10892410876253024,0.4845833333333334,0.08069367295655128,0.48149119018236675,0.08714809038713399,0.48916666666666686,0.14824780949167407,0.48000000000000015,0.1345900372036434,0.4845833333333334,0.08069367295655126
text,Out,14,6,average_length,13,KNN,up,0.4787388469158856,0.11236462731988232,0.48333333333333345,0.0936388697865614,0.48408097591263205,0.10221662046394543,0.48833333333333323,0.14842041479735704,0.47833333333333333,0.1635311109312972,0.48333333333333345,0.09363886978656139
text,Out,14,12,combined,8,KNN,up,0.47872770747154314,0.1037054322689466,0.4695833333333333,0.08245645553553539,0.4688739886704281,0.08215504556973167,0.5016666666666666,0.14745312557699222,0.43750000000000006,0.1462086320478289,0.4695833333333333,0.0824564555355354
text,Out,14,24,counts,2,KNN,down,0.478640580699125,0.09647164543197861,0.46374999999999994,0.09091268581556579,0.4681193952246584,0.09225254908386599,0.49999999999999994,0.1264644851065547,0.4275,0.1505950598587884,0.46374999999999994,0.09091268581556576
text,Out,14,6,unique_contacts,11,RFC,down,0.4784343219632036,0.10322083844348433,0.4808333333333332,0.08631452026472568,0.4814093245505783,0.09161376544886682,0.4883333333333333,0.1386462527061228,0.47333333333333316,0.15392361858774964,0.4808333333333332,0.08631452026472569
text,Out,14,24,counts,7,KNN,down,0.47842435667443006,0.10154662693603687,0.4866666666666665,0.08620473893348528,0.48708706652824296,0.09545628590514835,0.4799999999999999,0.12818337033709337,0.49333333333333323,0.13331228790137628,0.4866666666666665,0.08620473893348528
text,Out,14,12,combined,8,KNN,down,0.4783922736822826,0.10580682176086695,0.4733333333333333,0.08531318154309807,0.47303552463188664,0.08833795631874021,0.49749999999999994,0.1495668080777397,0.44916666666666666,0.1534740790143174,0.4733333333333333,0.08531318154309807
text,Out,14,12,counts,13,RFC,down,0.4783222623930812,0.1157042239072903,0.48749999999999993,0.09030205578756934,0.48520566391812525,0.10202754830766848,0.48500000000000015,0.15278007344464406,0.4900000000000002,0.14423061095274636,0.48749999999999993,0.09030205578756932
text,Out,14,12,average_length,1,KNN,up,0.47832099511114123,0.10929965819832552,0.4887499999999999,0.08073712557161532,0.48730285186090133,0.08797642064260497,0.4866666666666667,0.15834440861495047,0.49083333333333345,0.1483613260009148,0.4887499999999999,0.08073712557161533
text,Out,14,4,counts,14,RFC,down,0.4782788373552432,0.10000391351596379,0.49124999999999985,0.07929946331568001,0.4932021186587749,0.08986662059448147,0.48000000000000015,0.14070529413628968,0.5025000000000002,0.1582269711862501,0.49124999999999985,0.07929946331568004
text,Out,14,4,combined,7,KNN,down,0.47824691048407103,0.128823567451929,0.5058333333333332,0.09641075495002448,0.5025771676294123,0.11447417131459188,0.4725,0.1716653590875636,0.5391666666666667,0.14334028250322114,0.5058333333333332,0.0964107549500245
text,Out,14,24,counts,9,RFC,down,0.4782144086566209,0.11356630509222018,0.4887499999999999,0.0969250508806443,0.4893897728088904,0.10246739976506551,0.48083333333333345,0.14353589554841897,0.49666666666666665,0.16236882817719775,0.4887499999999999,0.09692505088064432
text,Out,14,24,counts,10,RFC,down,0.4780403118929985,0.09938723693564179,0.49208333333333326,0.07894484251280441,0.49235243024948905,0.08726409446712607,0.47749999999999987,0.1365227747061567,0.5066666666666668,0.14296052055623762,0.49208333333333326,0.07894484251280441
text,Out,14,12,average_length,1,KNN,down,0.4780067331471594,0.11110501295604809,0.48999999999999977,0.07970202644274287,0.4869721017286806,0.08580437363875931,0.4858333333333331,0.16069041206538076,0.4941666666666667,0.14373124237155274,0.48999999999999977,0.07970202644274288
